722065 JACKSONVILLE NAS       FL  -5  N30 14  W081 40     9  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  3260 K4   858  4443 K6  2278  1228 K4   319  5942 14700  4.6  4.4  1.79  0.07  21.45  10.93  15.94  18.00  76    94    28  3.3
  2  4166 K4  1181  5163 K6  2436  1393 K4   315  7249 15533  4.3  4.1  1.71  0.08  22.26  12.17  17.05  18.93  68    65    34  3.9
  3  5237 K4  1401  5512 K6  2575  1881 K4   468  8866 16509  3.5  3.4  1.47  0.10  23.41  12.14  17.81  19.54  63    45    28  4.2
  4  5792 K4  1842  5183 K6  2875  2164 K4   444 10277 17463  5.6  5.2  2.43  0.14  28.74  18.97  23.32  24.87  66     9   175  4.5
  5  6265 K4  1544  5003 K6  2175  2622 K4   465 11136 18217  6.0  5.7  2.64  0.18  29.10  20.49  24.56  25.84  67     4   205  4.3
  6  5413 K4  1580  3415 K6  2194  2839 K4   424 11439 18559  8.1  7.3  4.41  0.20  30.77  24.22  26.83  27.77  76     0   275  4.0
  7  6547 K4   696  5293 K6  1163  2576 K4   323 11240 18293  6.4  5.9  4.31  0.22  34.50  25.99  29.73  31.00  69     0   369  3.3
  8  5844 K4  1080  4596 K6  1634  2421 K4   346 10527 17551  6.2  6.0  4.74  0.21  34.13  26.01  29.52  30.79  73     0   364  3.7
  9  4392 K4  1834  3615 K6  2598  1976 K4   372  9310 16628  5.9  5.5  4.05  0.18  30.30  22.82  26.34  27.61  78     0   247  4.0
 10  4021 K4  1305  4059 K6  2355  1724 K4   461  7738 15670  5.2  5.0  3.01  0.14  25.74  18.65  21.97  23.26  73    19   139  4.3
 11  3553 K4   752  4409 K6  1786  1418 K4   242  6264 14817  3.8  3.7  1.96  0.10  20.95  12.38  16.48  18.10  72    62    12  3.8
 12  2865 K4   965  3921 K6  2495  1171 K4   317  5525 14387  4.8  4.6  1.94  0.08  17.66   8.52  12.86  14.56  68   164     1  3.3
 13  4780 K4  1231  4551 K6   694  1951 K4   578  8793 16527  5.4  5.1  2.87  0.14  26.58  17.78  21.87  23.36  71   462  1876  3.9
 2000
  1  3090 K4  1025  4234 K6  2628  1173 K4   361  5935 14694  4.9  4.6  1.56  0.07  18.12   7.62  12.37  13.99  67   180    11  3.9
  2  4466 K4   970  5681 K6  2098  1451 K4   333  7263 15542  3.4  3.2  1.51  0.08  19.54   8.80  13.76  15.82  66   125     5  3.4
  3  4872 K4  1461  4865 K6  2696  1959 K4   457  8905 16534  4.7  4.6  1.84  0.10  23.17  13.61  18.06  19.70  71    29    31  4.2
  4  6236 K4  1609  5843 K6  2389  2179 K4   419 10304 17478  4.1  3.8  1.96  0.14  24.17  13.15  18.57  20.13  65    31    41  4.2
  5  6989 K4   889  5986 K6  1603  2586 K4   499 11149 18231  4.0  3.8  2.86  0.18  29.73  19.71  24.38  25.83  66     0   198  4.1
  6  5977 K4  1347  4305 K6  1995  2737 K4   413 11440 18559  5.7  5.1  4.19  0.20  30.39  22.14  25.62  26.76  73     0   238  3.7
  7  6110 K4  1401  4719 K6  1824  2549 K4   341 11229 18280  5.0  4.5  4.63  0.22  31.61  22.74  26.59  27.89  74     0   274  4.1
  8  5910 K4   881  4626 K6  1571  2496 K4   380 10503 17531  4.7  4.3  4.48  0.21  31.42  22.71  26.49  27.80  75     0   271  3.5
  9  3937 K4  1457  2715 K6  2097  2175 K4   427  9275 16608  6.9  6.4  4.51  0.18  28.80  22.74  25.29  26.20  81     0   223  4.0
 10  4367 K4   996  4662 K6  1963  1703 K4   334  7699 15651  3.6  3.4  2.29  0.14  25.40  16.62  20.96  22.49  73     7    90  4.0
 11  3340 K4  1034  4136 K6  2275  1314 K4   283  6234 14800  4.3  3.8  2.11  0.10  21.56  11.72  16.46  18.04  70    88    38  3.4
 12  2928 K4   917  4074 K6  2352  1123 K4   339  5520 14385  5.0  4.9  1.54  0.08  14.63   4.66   9.36  10.96  73   271     2  3.9
 13  4852 K4  1374  4654 K6   902  1954 K4   587  8788 16524  4.7  4.4  2.79  0.14  24.88  15.52  19.82  21.30  71   733  1422  3.9
 2001
  1  3290 K4   901  4615 K6  2173  1187 K4   264  5960 14712  4.3  4.1  1.45  0.07  15.10   3.91   9.13  11.00  67   275     2  3.4
  2  3659 K4  1446  3999 K6  3057  1496 K4   458  7278 15550  6.0  5.8  2.22  0.08  20.01  11.18  15.28  16.91  75    95    18  3.4
  3  4443 K4  1644  4098 K6  2828  1939 K4   551  8896 16531  5.6  5.3  2.01  0.10  20.16  10.74  15.26  16.63  68   110    21  4.6
  4  6277 K4  1352  5740 K6  2465  2236 K4   563 10299 17480  4.1  3.8  2.20  0.14  24.70  14.88  19.57  21.20  64    24    68  4.1
  5  6685 K4  1247  5484 K6  1837  2618 K4   405 11148 18234  4.7  4.5  2.73  0.18  28.41  18.19  23.01  24.37  69     0   154  4.0
  6  5712 K4  1551  3960 K6  1971  2722 K4   351 11441 18562  6.4  5.7  4.03  0.20  31.26  22.70  26.36  27.55  77     0   260  3.4
  7  5966 K4   931  4191 K6  1438  2740 K4   302 11232 18282  6.0  5.4  4.73  0.22  32.44  24.26  27.85  28.92  76     0   311  3.4
  8  5908 K4  1059  4696 K6  1730  2459 K4   342 10508 17533  5.3  4.9  4.59  0.21  32.45  24.19  27.88  29.23  76     0   310  3.3
  9  4462 K4  1459  3502 K6  2165  2109 K4   376  9283 16610  6.5  6.1  4.15  0.18  28.57  21.75  24.79  25.84  80     0   205  3.8
 10  4018 K4  1126  3764 K6  2120  1878 K4   314  7708 15651  5.5  5.0  2.49  0.14  25.36  17.60  21.32  22.66  73    20   118  4.6
 11  3290 K4   940  4046 K6  2051  1325 K4   302  6242 14802  4.5  4.4  2.14  0.10  23.88  15.50  19.47  20.99  80    14    55  3.9
 12  2759 K4   887  3497 K6  2456  1233 K4   319  5521 14384  6.1  5.8  1.92  0.08  21.05  13.35  16.96  18.46  77    84    50  3.1
 13  4706 K4  1346  4299 K6   715  1995 K4   580  8793 16528  5.4  5.1  2.89  0.14  25.28  16.52  20.57  21.98  74   623  1569  3.7
 2002
  1  2973 K4  1153  3910 K6  2582  1171 K4   329  5952 14707  5.3  5.2  2.25  0.07  18.84   9.35  13.78  15.38  79   153    22  3.2
  2  3831 K4  1467  4491 K6  2842  1435 K4   373  7264 15539  5.1  4.7  1.92  0.08  19.10  10.00  14.29  15.62  74   115     9  3.8
  3  5289 K4  1390  5479 K6  2265  1870 K4   432  8882 16522  4.6  4.5  2.40  0.10  24.65  14.44  19.22  20.86  74    47    85  4.1
  4  5989 K4  1414  5131 K6  2358  2429 K4   440 10289 17473  5.4  5.3  3.23  0.14  27.67  19.97  23.44  24.72  75     1   166  4.1
  5  6469 K4  1473  5383 K6  2052  2554 K4   494 11143 18227  4.6  4.4  3.01  0.18  28.79  20.51  24.33  25.41  74     0   196  4.7
