702005 SAINT MARY`S (AWOS)    AK  -9  N62  4  W163 18    95  1002
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 11   499 J8   237  2368 J8  1519   213 J8   123  1042  9651  3.9  3.5  0.74  0.03  -0.84  -6.75  -3.87  -3.36  76   664     0  6.4
 12   168 J8    33  1274 J9   666    91 J8    29   420  7295  3.5  3.1  0.81  0.04  -7.03 -14.28 -10.52 -10.29  78   898     0  7.8
 13  2473 J8  1997  3290 J8  1891  1156 J8   871  5469 16670  5.6  5.0  0.98  0.08   2.39  -3.92  -0.72  -0.16  77  6994     0  5.6
 2001
  1   275 J8   144  1128 J9   983   170 J8    85   766  8789  5.3  4.9  0.62  0.06  -5.92 -12.32  -9.29  -9.39  82   851     0  4.9
  2  1061 J8   490  2717 J8  1831   469 J8   165  2170 12429  4.3  3.9  0.58  0.08  -6.95 -14.04 -10.34  -9.77  81   807     0  8.7
  3  2542 J8   784  4721 J8  2444   973 J8   352  4629 16298  3.1  3.0  0.56  0.10  -6.50 -13.28  -9.83  -9.19  67   875     0  5.4
  4  4150 J8  1246  5523 J8  3217  1642 J8   567  7621 20114  4.4  3.8  0.71  0.12   0.87  -5.58  -2.14  -1.48  50   621     0  5.2
  5  5164 J8  1670  5831 J8  3719  2043 J8   564 10184 23651  5.4  4.6  0.77  0.12   4.52  -4.41   0.19   0.97  72   566     0  5.0
  6  5852 J8  2165  6923 J8  4508  2037 J8   606 11406 25752  4.6  4.1  1.58  0.12  15.15   4.54  10.16  10.98  66   255     0  4.6
  7  4812 J8  1666  4721 J8  3477  2325 J8   611 10694 24430  6.4  5.7  1.98  0.10  14.04   6.74  10.33  10.84  77   246     0  3.7
  8  3441 J8  1451  3993 J8  3610  1621 J8   455  8407 21001  6.4  6.1  1.94  0.07  13.28   7.66  10.43  11.00  85   244     0  4.3
  9  2419 J8  1025  3675 J8  3083  1088 J8   386  5511 17291  6.2  5.4  1.33  0.05   9.17   2.79   5.97   7.04  82   371     0  4.0
 10  1164 J8   458  2789 J8  2371   541 J8   262  2828 13485  5.6  5.1  0.72  0.04  -1.23  -7.88  -4.53  -3.40  77   710     0  4.9
 11   521 J8   246  2481 J8  1482   210 J8    82  1051  9679  3.0  2.9  0.63  0.03  -9.78 -14.87 -12.15 -11.37  79   920     0  5.7
 12   171 J8    51  1349 J9   934    87 J8    28   421  7303  4.0  3.3  0.42  0.04 -15.33 -21.85 -18.50 -18.44  68  1144     0  4.3
 13  2631 J8  2028  3821 J8  1801  1101 J8   811  5474 16685  4.9  4.4  0.99  0.08   0.94  -6.04  -2.48  -1.85  74  7608     0  5.1
 2002
  1   311 J8   168  1323 J9  1100   168 J8    59   760  8763  4.0  3.6  0.61  0.06 -11.61 -18.56 -14.94 -15.00  72  1036     0  6.4
  2   970 J8   344  2311 J8  1522   513 J8   234  2154 12397  4.7  4.0  0.57  0.08  -7.99 -14.53 -11.11 -10.58  79   828     0  6.9
  3  2564 J8   921  5099 J8  2789   876 J8   338  4606 16263  2.8  2.7  0.63  0.10  -3.06 -10.82  -6.81  -6.09  72   783     0  4.7
