722070 SAVANNAH INTL AP       GA  -5  N32  7  W081 12    14  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  5919 K4  1270  4910 K6  2065  2360 K4   385 10456 17647  3.4  2.9  4.40  0.21  32.31  22.27  26.91  28.78  78     0   278  2.1
  9  4359 K4  1204  3379 K6  2137  2192 K4   464  9130 16630  4.9  4.1  3.61  0.18  27.66  18.94  22.76  24.60  83     3   152  2.4
 10  4420 K4  1028  5122 K6  2287  1561 K4   434  7466 15578  2.6  2.3  2.16  0.14  24.77  11.64  18.07  21.00  69    61    57  2.7
 11  3291 K4   966  4296 K6  2311  1261 K4   306  5943 14639  3.0  2.7  2.01  0.10  23.75  10.62  16.57  19.81  77    60    26  2.6
 12  2803 K4   948  4354 K6  2532   975 K4   263  5202 14175  3.8  3.7  1.71  0.08  19.37   7.20  13.23  15.86  74   166    10  2.2
 13  4634 K4  1330  4503 K6   743  1880 K4   629  8640 16531  4.0  3.5  2.69  0.14  24.81  13.25  18.74  21.09  75   953  1219  2.5
 2002
  1  2760 K4  1069  3816 K6  2642  1098 K4   392  5641 14526  5.0  4.8  1.96  0.07  17.19   5.17  10.79  13.36  78   230     8  2.3
  2  3973 K4  1432  5206 K6  3126  1255 K4   408  6995 15435  4.3  3.7  1.52  0.08  17.38   4.18  10.78  13.22  65   216     5  2.6
  3  4926 K4  1451  5023 K6  2712  1881 K4   589  8691 16511  4.2  3.8  2.26  0.10  22.40   9.28  16.06  18.52  74   115    38  3.0
  4  5995 K4  1721  5470 K6  2795  2228 K4   492 10202 17555  4.3  4.0  2.96  0.14  26.66  15.86  21.21  23.29  70    15   103  3.0
  5  6782 K4  1254  5842 K6  2033  2584 K4   463 11149 18390  3.1  3.0  2.95  0.18  28.87  16.14  22.48  24.62  72    12   141  3.2
  6  5816 K4  1734  4147 K6  2530  2719 K4   425 11492 18763  5.5  4.9  4.18  0.20  30.87  21.41  25.82  27.40  79     0   234  2.7
  7  6494 K4  1167  5308 K6  1957  2522 K4   429 11265 18472  3.6  3.2  4.85  0.22  32.65  22.99  27.31  29.00  83     0   294  2.0
  8  5686 K4  1622  4722 K6  2463  2297 K4   412 10466 17655  3.9  3.5  4.55  0.21  31.77  21.69  26.27  28.01  83     0   260  2.5
  9  4354 K4  1527  3374 K6  2284  2183 K4   402  9143 16641  5.3  4.8  4.49  0.18  29.97  22.46  25.71  27.35  87     0   237  2.9
 10  3432 K4  1458  3079 K6  2623  1716 K4   368  7480 15590  5.6  5.4  3.80  0.14  25.96  17.35  21.12  23.00  88     9   112  2.3
 11  3229 K4  1134  4545 K6  2521  1107 K4   294  5954 14647  3.7  3.4  2.15  0.10  19.41   7.46  13.00  15.54  83   157    10  2.0
 12  2543 K4  1084  3714 K6  2773   993 K4   279  5204 14177  4.7  4.2  1.74  0.08  15.50   3.42   9.13  11.64  79   275     0  2.6
 13  4666 K4  1487  4521 K6   890  1882 K4   633  8640 16530  4.4  4.1  3.12  0.14  24.89  13.95  19.14  21.25  78  1028  1442  2.6
 2003
  1  3091 K4  1054  4855 K6  2772   966 K4   342  5633 14520  3.7  3.5  1.25  0.07  13.44   1.34   7.22   9.47  62   339     0  3.0
