722055 OCALA MUNI (AWOS)      FL  -5  N29 10  W082 13    27  1010
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  4  6228 K4  1356  5715 K6  2189  2252 K4   500 10334 17425  3.5  3.2  3.29  0.14  29.07  16.75  22.48  24.93  73     2   139  2.0
  5  6792 K4  1133  5859 K6  1720  2504 K4   424 11135 18136  2.6  2.5  3.11  0.18  31.32  17.48  24.31  26.65  68     0   188  2.8
  6  5245 K4  1648  3398 K6  2113  2690 K4   410 11407 18450  5.8  4.9  4.69  0.21  30.91  21.25  25.40  26.98  80     0   232  2.0
  7  5578 K4  1449  4106 K6  1906  2498 K4   339 11215 18188  4.6  3.5  4.91  0.22  31.14  21.45  25.52  27.04  84     0   247  1.6
  8  5046 K4  1492  3615 K6  2317  2411 K4   310 10541 17479  4.9  4.2  4.80  0.21  31.23  21.48  25.33  27.09  84     0   249  1.6
  9  4875 K4  1167  3958 K6  2178  2290 K4   380  9378 16607  4.5  3.9  4.88  0.18  31.63  22.18  26.04  28.14  83     0   257  2.1
 10  4372 K4  1074  4487 K6  2004  1739 K4   339  7856 15701  4.1  3.7  3.97  0.14  29.26  18.54  23.13  25.50  81     2   175  1.6
 11  3582 K4   966  4491 K6  2329  1314 K4   383  6419 14898  3.7  3.4  2.43  0.10  22.55   8.63  15.46  18.52  75   114    32  1.8
 12  2986 K4  1120  4318 K6  2887  1037 K4   349  5702 14503  4.6  4.1  1.99  0.08  19.16   5.65  12.46  15.23  75   186     3  1.8
 13  4761 K4  1194  4540 K6   831  1926 K4   583  8876 16527  4.5  3.6  3.41  0.14  27.01  15.03  20.58  22.98  76   611  1605  2.1
 2003
  1  3798 K4   786  5918 K6  2180  1004 K4   358  6117 14803  3.9  3.2  1.42  0.07  16.84   1.65   9.33  12.58  67   282     0  2.7
