722025 FORT LAUDERDALE HOLLYW FL  -5  N26  4  W080  9     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12  3345 K4   802  4249 K6  1868  1311 K4   304  6215 14819  6.2  6.0  2.74  0.08  25.51  20.09  22.56  23.88  75     8   147  4.4
 13  4955 K4   984  4714 K6   908  1943 K4   523  9102 16524  5.4  5.0  3.44  0.15  27.79  21.45  24.49  25.67  77    97  2393  4.2
 2002
  1  3836 K4   935  5460 K6  2227  1165 K4   373  6623 15091  4.3  4.2  2.65  0.07  24.14  16.70  20.50  22.19  83    36   100  3.7
  2  4113 K4  1168  4258 K6  2544  1731 K4   499  7835 15763  6.0  5.7  3.00  0.08  24.38  16.92  20.67  22.02  84    10    75  4.1
  3  5461 K4  1621  5809 K6  2580  1783 K4   395  9270 16544  5.3  5.2  2.93  0.11  26.70  20.61  23.66  24.74  74     3   168  4.9
  4  6743 K4   896  6298 K6  1718  2170 K4   449 10444 17298  4.4  4.3  3.17  0.15  28.38  22.59  25.27  26.38  66     0   215  4.6
  5  6476 K4  1228  5106 K6  1985  2649 K4   422 11094 17886  5.1  4.9  3.54  0.19  29.31  24.11  26.52  27.42  71     0   260  4.8
  6  4518 K4  1914  2586 K6  2225  2588 K4   448 11292 18138  7.5  6.7  4.93  0.21  29.27  23.99  26.61  27.25  83     0   249  3.3
  7  5752 K4  1351  4108 K6  1895  2691 K4   303 11138 17912  5.7  5.0  4.91  0.23  30.49  25.15  27.68  28.39  83     0   294  2.9
  8  5698 K4  1117  4250 K6  1630  2527 K4   336 10594 17304  5.5  5.0  4.80  0.22  31.37  25.32  28.16  29.08  77     0   310  3.3
  9  5080 K4   992  4118 K6  1631  2252 K4   288  9598 16569  6.4  5.7  5.16  0.19  30.69  25.47  28.01  28.91  81     0   293  3.8
 10  4848 K4   699  4988 K6  1473  1809 K4   367  8230 15810  4.7  4.5  4.28  0.14  30.03  24.28  27.06  28.26  77     0   274  3.3
 11  3709 K4   965  4259 K6  2179  1497 K4   358  6894 15144  5.2  5.0  3.18  0.11  26.37  18.54  22.63  24.00  73     7   131  3.9
 12  3170 K4   764  3695 K6  2018  1419 K4   309  6216 14822  5.9  5.6  2.93  0.08  24.63  16.70  20.87  22.45  77    20    92  4.4
 13  4950 K4  1123  4578 K6  1009  2023 K4   527  9102 16523  5.5  5.1  3.79  0.15  27.98  21.70  24.80  25.92  77    75  2461  3.9
 2003
  1  3786 K4   936  5238 K6  2337  1187 K4   398  6615 15087  4.3  4.1  2.07  0.07  21.59  11.59  16.61  18.97  73    75    21  3.7
