722016 MARATHON AIRPORT       FL  -5  N24 44  W081  3     2  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  4148 K4  1631  4088 K6  2807  1639 K4   445  8398 15870  4.8  3.9  4.13  0.14  28.82  24.35  26.38  27.17  86     0   256  4.4
 11  4219 K4   592  4892 K6  1600  1483 K4   373  7104 15251  2.9  2.6  2.89  0.15  26.16  21.40  23.49  24.36  80     0   164  4.8
 12  3652 K4   652  4430 K6  1833  1416 K4   328  6436 14955  3.4  3.2  2.41  0.13  24.81  19.61  21.86  22.99  83     5   126  3.4
 13  5361 K4  1195  5401 K6   999  1794 K4   337  9193 16523  2.9  2.5  3.36  0.14  28.24  22.85  25.34  26.27  76    26  2668  3.4
 2000
  1  4176 K4   639  5544 K6  1665  1262 K4   316  6817 15200  2.6  2.6  2.31  0.12  24.29  18.52  21.18  22.36  83    12   107  3.6
  2  4867 K4  1178  5632 K6  2186  1547 K4   400  8008 15826  2.7  2.6  2.38  0.14  24.24  18.87  21.38  22.35  79     7   101  3.6
  3  6068 K4   995  6444 K6  1737  1761 K4   344  9403 16561  2.9  2.8  2.82  0.14  27.19  21.39  24.02  25.14  75     0   185  3.3
  4  6756 K4  1202  6622 K6  2012  1975 K4   470 10494 17250  2.8  2.6  2.59  0.15  27.33  21.93  24.50  25.48  70     0   189  3.9
  5  7233 K4   648  6837 K6  1437  2130 K4   486 11071 17781  2.3  2.1  3.25  0.15  30.00  24.77  27.02  27.97  72     0   281  3.3
  6  6661 K4  1314  5947 K6  2210  2229 K4   506 11234 18012  5.1  2.4  4.30  0.15  31.55  26.63  28.85  29.67  72     0   323  2.5
  7  6502 K4  1195  5532 K6  1967  2348 K4   461 11092 17791  3.6  2.6  4.44  0.17  31.97  26.99  29.26  30.03  73     0   346  2.2
  8  6178 K4  1225  5510 K6  1994  2109 K4   422 10598 17227  3.1  2.4  4.53  0.14  32.37  27.00  29.43  30.38  76     0   352  3.1
  9  5732 K4   876  5408 K6  1706  1933 K4   367  9669 16546  3.0  2.2  4.87  0.14  32.14  27.26  29.45  30.41  75     0   341  2.8
 10  5012 K4  1139  5732 K6  2188  1411 K4   435  8364 15851  2.6  2.4  3.45  0.14  28.42  23.62  25.93  26.88  72     0   238  4.3
 11  4133 K4   974  4803 K6  1943  1455 K4   289  7078 15243  5.7  5.0  3.02  0.15  26.48  21.54  23.84  24.80  75     1   171  4.1
 12  3252 K4  1092  3664 K6  2368  1372 K4   313  6432 14951  4.3  4.0  2.99  0.13  23.46  19.08  21.10  21.74  80    15   106  4.7
 13  5548 K4  1245  5640 K6   844  1794 K4   375  9188 16520  3.4  2.8  3.41  0.14  28.29  23.13  25.50  26.43  75    35  2740  3.5
 2001
  1  4222 K4   659  5758 K6  1653  1226 K4   314  6840 15211  2.3  2.2  2.02  0.12  21.18  15.06  17.98  19.16  77    55    48  3.9
  2  5012 K4   739  5611 K6  1649  1668 K4   369  8022 15838  2.1  2.0  2.99  0.14  26.61  21.78  23.81  24.88  78     0   164  4.1
  3  6309 K4   501  6919 K6  1182  1670 K4   368  9396 16556  2.0  1.8  2.69  0.14  26.65  20.64  23.54  24.65  75     2   166  3.9
  4  6588 K4  1238  6331 K6  2365  2051 K4   589 10491 17251  2.4  2.1  2.85  0.14  27.80  22.85  25.03  26.09  70     0   210  4.8
  5  6237 K4  1680  5127 K6  2858  2371 K4   663 11072 17787  3.9  3.0  3.64  0.15  28.40  23.37  25.74  26.56  73     0   234  4.2
  6  6963 K4  1142  6427 K6  1835  2100 K4   463 11236 18014  2.5  1.7  4.20  0.15  31.50  26.70  28.91  29.69  72     0   323  3.2
  7  6230 K4  1529  5117 K6  2268  2326 K4   449 11093 17792  3.4  2.3  4.48  0.17  31.59  26.21  28.78  29.69  73     0   328  3.4
  8  6159 K4  1533  5654 K6  2582  2018 K4   560 10601 17228  2.9  2.1  4.64  0.14  32.12  27.13  29.46  30.49  72     0   350  3.1
  9  5030 K4  1594  4515 K6  2720  1954 K4   491  9674 16546  3.6  2.6  4.82  0.14  30.97  25.55  28.16  29.08  74     0   298  3.2
 10  4484 K4  1270  4208 K6  2510  1859 K4   496  8372 15849  3.8  3.0  4.29  0.14  28.90  24.62  26.57  27.36  76     0   261  4.7
 11  4269 K4   555  4992 K6  1410  1497 K4   371  7084 15240  3.4  3.2  2.94  0.15  26.15  22.10  23.80  24.55  73     0   174  4.9
 12  3660 K4   887  4617 K6  2049  1294 K4   321  6433 14950  3.3  3.0  3.08  0.13  25.61  21.20  23.18  24.07  77     3   160  4.2
 13  5430 K4  1106  5440 K6   830  1836 K4   372  9193 16522  3.0  2.4  3.55  0.14  28.12  23.10  25.41  26.36  74    59  2717  4.0
 2002
  1  4124 K4   779  5357 K6  1923  1303 K4   307  6833 15207  2.7  2.5  2.64  0.12  24.46  18.98  21.44  22.56  82    21   127  3.7
  2  4386 K4  1365  4623 K6  2757  1679 K4   486  8010 15832  4.3  4.1  3.02  0.14  24.38  19.36  21.73  22.57  77     5   104  4.1
  3  5699 K4  1555  5890 K6  2554  1794 K4   388  9385 16551  3.2  3.1  2.93  0.14  27.29  21.76  24.33  25.39  77     1   194  4.1
  4  6866 K4   606  6752 K6  1282  2127 K4   450 10483 17240  2.5  2.4  3.12  0.14  29.37  23.98  26.32  27.43  69     0   250  4.1
  5  6933 K4  1259  6406 K6  2113  2215 K4   486 11068 17782  3.9  3.7  3.60  0.15  30.68  25.71  27.92  28.76  72     0   306  4.3
  6  5482 K4  1751  3951 K6  2353  2521 K4   483 11235 18013  6.4  5.3  4.92  0.15  31.51  26.53  28.98  29.57  75     0   321  3.3
  7  6339 K4  1167  5281 K6  2043  2340 K4   459 11096 17798  3.9  3.3  4.76  0.17  32.82  27.54  29.90  30.75  71     0   367  2.5
  8  6352 K4  1166  5865 K6  2223  1987 K4   519 10607 17235  3.8  3.3  4.85  0.14  33.19  27.42  30.13  31.16  70     0   371  2.7
  9  5503 K4  1150  4999 K6  2179  2011 K4   491  9684 16555  5.1  4.3  5.21  0.14  32.40  27.22  29.54  30.55  74     0   344  3.3
 10  5099 K4   840  5776 K6  1670  1613 K4   393  8384 15857  2.8  2.6  4.28  0.14  31.03  26.21  28.39  29.39  73     0   319  3.0
 11  4154 K4   995  4949 K6  1998  1413 K4   312  7094 15246  3.6  3.4  3.19  0.15  26.37  21.03  23.48  24.19  75     2   163  3.9
 12  3666 K4   716  4507 K6  1878  1391 K4   331  6434 14950  4.1  3.9  2.98  0.13  24.49  19.05  21.84  22.75  78     7   114  3.8
 13  5384 K4  1116  5363 K6   815  1866 K4   397  9193 16522  3.9  3.5  3.79  0.14  29.00  23.73  26.17  27.09  75    38  2981  3.6
 2003
  1  3986 K4   917  5085 K6  2207  1317 K4   385  6825 15201  3.7  2.9  2.23  0.12  20.62  13.97  17.06  18.44  74    57    25  3.5
